collab2,pnum
11,6555892
4,6555879
18,6593035
0,6589713
0,6555867
0,6555472
5,6555479
3,6555461
3,6555453
11,6555439
0,6555437
3,6555436
3,6555397
1,6555396
15,6589711
0,6555234
0,6555171
0,6554969
1,6554951
0,6553430
0,6553482
3,6553390
3,6553027
0,6552929
52,6552790
3,6589709
19,6552776
0,6552395
0,6552377
10,6551923
11,6551888
0,6551886
0,6551885
2,6551751
1,6550059
2,6551870
1,6589408
5,6551114
0,6550033
1,6550031
1,6550028
1,6550015
4,6549990
1,6549954
0,6549822
3,6549477
3,6549466
0,6589350
2,6549025
2,6549022
1,6548881
7,6548423
32,6548403
0,6548369
1,6548855
21,6548395
8,6548361
6,6548336
14,6588007
1,6548335
7,6548334
1,6546523
1,6546533
2,6547121
1,6546513
1,6546508
1,6546482
4,6546478
11,6546439
1,6587982
0,6546410
2,6546306
5,6546010
2,6545912
31,6545753
0,6545490
11,6545370
22,6545273
0,6544905
14,6544885
0,6587954
2,6544872
1,6544699
18,6544693
3,6542984
0,6542403
0,6541987
7,6541866
1,6541863
0,6542435
1,6541860
2,6586808
3,6541821
4,6541816
0,6542986
3,6541360
4,6541338
9,6541321
1,6541286
7,6541184
1,6539520
0,6538923
2,6586842
1,6539470
2,6538327
2,6538320
2,6538307
2,6538284
3,6538270
0,6537920
0,6537833
6,6537881
1,6537866
0,6592939
3,6586755
5,6536649
1,6536460
1,6536370
1,6535783
2,6535972
15,6535774
3,6535489
1,6535424
2,6535419
11,6535288
2,6586339
4,6535280
4,6535073
1,6535015
1,6534995
1,6534869
12,6534865
30,6534822
3,6534418
12,6534411
0,6534399
6,6586349
17,6534397
1,6534379
0,6534373
0,6534363
14,6534328
1,6534243
0,6534224
49,6533865
1,6533641
1,6532555
32,6586333
0,6532428
0,6532391
3,6532175
13,6532019
1,6531865
9,6531780
12,6531777
2,6531774
0,6531753
0,6531710
0,6586311
0,6531368
26,6531364
1,6531347
3,6530997
11,6530340
1,6530068
0,6530050
1,6530052
8,6529999
0,6529961
0,6584594
2,6529789
0,6529623
2,6529412
9,6529503
6,6529410
5,6529282
23,6529029
14,6528884
3,6528858
0,6528851
0,6584586
0,6528847
12,6528412
7,6528424
6,6528432
1,6528409
3,6528398
10,6528372
2,6528390
22,6528362
1,6528332
5,6584575
15,6528331
1,6527437
3,6527164
1,6526370
5,6525969
1,6525966
0,6525959
21,6525425
0,6525378
9,6525391
10,6584106
6,6525381
0,6525368
2,6524947
0,6524920
12,6524916
2,6524914
1,6524869
33,6524944
0,6524774
0,6524163
0,6584079
1,6523129
0,6523109
1,6522938
0,6522776
0,6522728
2,6524929
7,6522013
1,6521529
12,6521524
0,6521515
7,6592932
30,6583871
3,6521510
0,6521502
1,6521501
1,6521486
0,6519690
7,6519182
2,6518783
1,6518661
4,6518631
1,6518646
0,6583488
0,6518648
1,6518185
0,6518175
0,6518173
1,6518167
22,6518154
3,6518072
22,6518107
0,6518113
2,6517666
1,6583479
26,6516528
1,6516450
0,6516395
12,6516371
4,6516362
3,6515993
0,6515990
30,6515903
8,6515902
5,6515861
2,6583070
7,6515368
1,6515367
1,6515354
0,6515344
2,6515342
0,6515333
1,6515328
9,6515272
32,6514871
1,6514874
4,6583051
8,6514868
8,6514867
0,6514865
3,6514860
3,6514859
5,6514858
8,6514849
1,6514844
3,6514833
10,6514830
0,6583041
0,6514829
0,6514822
0,6514809
3,6514802
31,6513996
4,6513151
4,6512991
0,6513094
44,6512842
1,6512701
1,6583016
1,6512675
1,6512273
5,6512264
2,6512244
6,6511904
9,6511911
1,6511898
1,6510987
34,6510730
2,6510508
17,6583046
11,6510497
1,6510082
3,6510085
3,6509613
8,6509604
17,6509282
0,6509262
1,6509267
0,6509253
0,6509234
22,6583012
1,6509232
3,6509229
0,6509202
0,6509201
0,6508845
1,6507933
6,6507777
0,6507591
4,6507527
0,6507564
1,6583009
0,6507609
0,6507499
10,6507474
2,6507206
8,6507123
2,6507100
0,6507078
1,6507044
1,6506683
2,6506677
0,6592429
0,6582975
2,6506668
1,6506654
1,6506642
0,6506650
1,6506640
44,6506639
0,6506638
0,6505292
5,6505261
3,6504846
17,6582863
1,6504757
4,6504251
1,6504243
39,6504218
1,6504225
23,6504214
0,6503817
2,6503418
1,6503801
1,6502188
5,6582618
0,6502123
2,6501734
4,6502185
10,6501681
3,6501555
2,6501534
4,6501177
0,6501135
0,6501134
0,6500774
0,6581189
3,6500757
1,6500756
2,6500755
1,6500754
2,6500743
7,6500713
10,6500699
3,6500681
1,6500587
4,6499074
2,6581168
6,6498454
2,6499050
2,6499123
2,6499086
0,6499079
2,6498397
2,6498371
0,6498384
1,6498112
3,6498104
3,6581113
6,6498093
4,6496906
1,6496596
0,6496559
0,6496410
1,6496383
0,6496509
2,6495887
3,6495853
7,6495460
2,6581111
23,6495447
1,6495443
0,6495437
4,6495402
3,6495393
1,6493819
1,6493803
2,6493647
1,6493266
1,6493261
0,6581023
1,6493063
10,6492830
2,6492722
7,6492675
0,6492670
1,6492275
25,6492272
6,6492266
2,6492258
2,6492257
3,6580639
3,6492249
3,6492281
2,6580122
1,6591992
8,6579809
1,6579801
2,6579788
3,6579781
16,6579778
2,6579769
0,6579750
68,6579733
30,6579651
0,6578080
5,6591658
0,6577914
1,6577636
0,6577515
1,6577009
0,6577007
5,6576982
0,6576949
1,6576548
0,6576536
5,6576545
2,6590811
1,6576487
9,6576385
0,6576195
0,6576376
6,6574725
0,6574359
0,6574240
0,6574231
11,6573498
11,6573497
9,6590288
33,6573480
1,6573200
10,6576484
5,6573179
1,6573172
1,6573151
2,6572443
1,6573140
10,6572252
2,6571371
0,6593039
2,6492210
8,6490205
0,6475890
0,6475885
9,6475874
0,6475869
1,6475868
3,6475867
0,6475863
2,6475847
1,6475826
1,6475816
0,6490280
0,6475811
0,6475272
2,6474553
1,6473849
1,6474355
1,6473832
2,6473818
1,6473837
2,6474476
0,6473702
0,6489838
0,6473495
0,6473663
1,6473174
2,6472898
1,6472895
0,6472891
32,6472760
9,6472757
11,6472755
7,6472751
4,6489683
1,6472336
3,6472327
2,6472317
1,6472326
6,6472310
0,6472308
4,6472283
0,6472282
1,6472270
9,6472236
2,6489253
1,6472233
23,6472231
4,6470414
9,6470410
3,6469939
9,6470230
5,6469529
4,6469387
5,6469385
1,6469316
0,6489230
4,6469518
1,6468917
7,6468900
1,6468894
0,6468888
44,6468815
2,6468889
0,6466580
3,6468865
0,6466483
5,6489240
0,6466082
1,6465889
0,6466045
6,6465867
0,6465852
16,6465847
7,6465835
1,6465745
1,6465361
2,6465349
0,6489068
17,6465345
0,6465341
0,6465343
12,6465340
11,6465334
0,6465315
4,6465313
0,6465312
9,6465309
3,6465306
1,6488158
1,6465303
21,6465267
1,6465266
9,6465156
2,6463570
2,6463542
1,6465263
0,6463517
1,6463516
1,6463478
7,6488405
3,6463032
44,6463171
8,6463003
2,6462956
9,6462416
2,6462417
1,6462409
2,6462381
0,6462343
6,6461973
2,6492209
1,6487653
1,6461951
0,6461945
1,6461923
5,6461905
0,6461880
2,6461879
0,6461878
1,6461434
0,6460132
1,6460130
0,6487575
0,6460116
3,6460002
0,6460088
1,6459949
4,6459945
0,6459698
3,6459628
5,6459625
0,6459618
3,6459482
0,6487511
1,6459155
0,6459480
2,6459141
15,6458691
0,6458686
9,6458679
1,6458678
5,6458677
1,6458656
0,6458662
0,6487241
2,6458639
5,6458610
68,6458607
1,6458606
0,6458605
1,6458212
0,6457117
6,6457587
0,6457115
9,6457084
2,6487212
0,6457081
3,6457078
1,6456536
6,6456891
2,6456533
5,6456531
0,6457224
0,6456105
9,6455938
0,6455903
0,6487199
18,6455847
4,6455888
1,6455805
2,6455425
32,6455422
23,6455416
6,6455415
3,6455413
4,6455409
1,6455385
7,6487121
3,6455373
2,6455334
0,6455333
51,6455332
2,6454916
2,6454899
1,6453916
8,6453278
0,6453387
1,6452840
9,6486682
0,6452869
8,6452441
2,6452412
0,6452409
3,6452285
0,6452250
0,6452229
0,6452234
1,6452180
1,6452198
0,6486560
0,6452176
2,6452161
17,6451700
23,6451673
26,6451657
9,6451656
7,6451647
0,6451644
1,6451641
68,6451621
4,6486506
3,6451512
1,6449759
1,6449531
11,6449524
0,6449190
0,6449188
1,6449170
0,6448992
0,6448801
0,6448662
4,6492066
68,6486078
0,6448659
23,6448654
12,6448609
0,6448613
7,6448608
12,6448606
1,6448594
12,6448593
1,6448507
2,6448180
44,6486072
38,6448165
7,6448164
3,6448163
0,6448161
1,6448127
8,6448120
5,6448114
1,6448099
0,6448098
68,6448097
5,6486062
10,6448096
10,6448095
12,6447933
1,6446818
1,6446215
1,6446189
0,6445709
1,6446022
2,6445174
23,6445072
1,6486038
2,6445070
1,6445051
32,6445042
1,6445030
32,6445016
4,6444580
12,6444573
2,6444593
6,6444567
0,6444564
1,6486036
0,6444555
10,6444550
0,6444534
1,6444530
2,6444539
9,6444513
21,6444481
3,6444381
30,6444373
1,6442707
3,6486029
11,6442496
2,6442677
1,6442234
2,6442137
0,6442093
3,6442074
4,6441683
1,6441631
0,6441435
4,6441433
1,6485991
32,6441490
6,6441434
10,6441418
2,6441398
22,6441349
0,6440874
22,6440867
22,6440868
1,6440839
0,6440832
0,6485990
0,6440830
0,6440826
8,6440821
0,6440819
0,6440806
1,6440789
2,6440797
14,6440640
2,6440622
1,6440621
0,6485361
1,6440289
2,6439912
0,6438726
5,6439963
1,6438664
5,6438041
0,6438135
1,6438037
1,6437595
0,6438031
1,6484274
3,6437404
18,6437329
0,6437348
22,6436840
2,6436808
3,6436778
0,6436773
3,6436766
1,6436768
1,6436724
33,6492075
3,6484227
0,6434640
1,6434217
4,6434582
23,6433572
1,6433532
1,6433402
36,6433400
10,6433391
1,6433383
12,6433371
4,6484193
0,6433389
1,6433379
3,6432822
7,6432817
8,6432805
0,6432784
0,6432763
6,6432618
2,6432291
2,6431814
0,6484064
1,6431182
23,6430728
1,6430695
1,6430705
1,6430639
44,6430572
2,6430456
8,6430087
1,6429783
1,6429671
1,6483849
0,6429484
0,6429657
1,6429479
0,6429452
1,6429141
2,6429128
1,6429121
12,6429116
2,6429108
4,6429083
0,6483844
16,6429054
1,6429052
33,6428718
2,6427929
1,6427226
4,6427193
2,6427095
0,6427192
0,6427093
1,6426301
1,6483337
1,6426297
1,6426293
2,6426290
2,6426279
0,6426259
1,6426262
3,6425991
4,6425075
3,6425074
44,6424881
1,6483327
0,6424630
1,6424688
1,6424591
1,6424876
1,6425072
30,6424570
7,6424569
0,6424566
2,6424039
2,6424186
1,6483326
0,6424221
3,6424140
0,6424009
0,6423647
2,6423650
2,6423604
6,6423634
1,6423612
10,6423601
0,6423599
2,6483169
44,6423557
0,6423555
6,6423479
4,6423475
0,6423457
6,6423433
1,6422918
1,6422229
23,6421811
0,6421751
114,6483157
0,6421702
1,6421735
2,6420893
1,6420943
44,6421574
0,6421696
0,6421113
3,6420770
1,6420767
1,6420702
11,6491799
32,6483154
0,6420280
11,6420278
1,6420240
2,6420752
5,6420224
26,6420220
0,6420218
0,6420189
3,6420104
2,6420097
3,6483153
3,6419846
12,6420730
1,6419779
6,6418946
0,6418054
0,6418053
0,6418459
1,6417912
23,6417680
17,6417566
0,6483147
2,6417571
1,6417563
13,6417556
7,6417539
2,6483102
6,6482755
5,6482726
0,6482725
1,6482719
1,6482699
0,6482705
8,6490661
0,6482656
1,6482573
68,6482558
2,6481277
5,6481251
2,6480952
1,6480929
6,6480877
1,6480854
8,6480500
1,6490638
11,6480490
1,6480086
1,6480072
2,6479984
3,6479902
1,6479898
1,6479879
4,6479868
0,6479866
0,6479858
2,6490631
10,6479820
2,6479817
4,6479350
0,6479358
1,6479348
0,6479200
0,6479309
0,6478484
1,6477482
1,6477170
0,6490607
4,6477083
1,6477047
0,6476625
0,6476498
0,6476475
0,6476446
2,6475929
0,6475915
1,6475905
5,6475904
1,6492229
0,6339833
0,6337651
2,6323519
2,6323135
13,6323099
7,6323093
1,6323095
1,6322660
5,6323047
30,6322009
0,6321326
5,6321302
0,6337264
6,6320403
1,6320400
0,6320391
0,6320266
4,6320263
8,6320236
0,6320228
0,6319859
0,6319857
0,6319843
0,6337260
2,6319834
10,6319833
6,6319819
1,6319804
15,6319802
0,6319798
1,6319752
1,6319775
0,6319739
1,6319737
2,6337246
6,6319616
6,6318913
0,6318556
14,6319643
1,6317847
1,6317642
13,6316804
0,6316345
4,6316319
0,6316322
0,6337226
0,6316293
3,6316302
1,6316277
2,6315936
5,6315637
0,6314530
4,6313538
0,6313505
15,6313019
2,6313018
1,6337225
0,6312998
0,6312995
3,6312991
4,6312874
0,6311284
0,6311235
0,6310876
1,6310805
1,6309959
1,6309955
6,6336960
3,6309949
2,6309947
1,6309942
3,6309936
1,6309927
11,6309919
14,6309926
3,6309899
2,6309277
0,6308259
1,6337217
1,6308255
11,6308237
8,6307787
3,6307784
1,6308107
0,6307783
5,6306777
27,6306769
114,6306763
0,6306758
3,6336212
0,6306748
0,6306738
0,6306732
1,6306713
1,6306710
3,6306706
6,6306698
1,6306702
14,6306560
1,6306282
0,6336179
1,6306246
0,6305545
1,6304999
0,6304944
0,6304935
1,6304911
3,6304836
0,6304792
3,6304487
26,6303962
0,6339822
0,6336156
1,6303949
2,6303507
6,6303505
0,6303489
0,6303486
0,6303437
1,6303399
0,6303398
23,6303396
44,6303394
0,6336178
0,6301159
12,6300661
2,6300658
0,6300207
2,6300203
0,6300182
1,6300180
23,6300145
1,6300148
6,6298438
1,6335939
12,6299688
2,6298424
1,6298423
1,6298396
3,6300205
1,6298367
1,6297993
2,6297988
1,6297644
114,6297535
3,6335938
1,6297167
0,6297159
13,6297157
1,6297148
0,6297146
6,6297143
0,6297117
0,6297115
0,6297111
11,6297107
1,6335533
0,6297083
1,6297065
1,6296710
0,6296709
0,6295594
0,6295574
5,6295573
4,6295586
0,6295572
0,6295314
11,6335283
3,6295228
0,6295016
0,6295011
2,6294923
0,6294829
2,6294460
0,6294433
1,6294430
4,6294472
0,6294412
0,6335286
2,6294397
1,6294396
2,6294395
0,6293698
11,6292884
0,6292483
0,6292467
8,6292425
30,6292406
4,6291887
1,6335273
1,6292049
3,6292399
0,6291864
0,6291860
0,6291832
6,6291348
1,6291339
3,6291329
0,6291302
2,6291296
4,6335235
44,6291332
3,6291278
1,6291253
44,6291252
0,6291113
4,6291137
44,6291135
0,6289468
0,6291082
0,6289442
23,6335152
0,6288448
30,6288951
70,6288432
0,6288411
12,6287968
24,6287959
4,6287953
7,6287918
0,6287925
5,6287922
2,6339808
0,6334122
1,6287917
6,6287904
3,6287877
0,6286081
2,6285627
0,6285601
1,6285599
1,6285594
0,6285588
10,6285583
2,6333263
4,6285133
0,6285181
11,6285054
0,6285052
2,6285036
0,6284672
1,6284636
0,6284630
3,6284602
3,6284608
1,6333253
2,6284600
2,6284622
0,6284582
44,6284553
0,6283113
4,6282639
1,6281666
1,6281587
2,6281584
1,6281559
0,6333244
17,6281555
5,6281132
0,6281130
1,6281086
1,6281121
23,6281029
23,6281028
23,6281025
1,6281078
0,6279107
2,6333218
1,6279147
0,6279106
4,6279101
11,6279044
1,6278308
0,6279058
0,6278181
0,6278166
1,6277744
3,6277690
3,6333210
2,6277661
1,6277698
1,6276989
23,6277659
5,6277544
1,6276038
3,6275975
0,6275927
11,6275972
0,6275782
2,6332989
4,6275894
30,6275424
10,6275421
1,6275415
3,6275414
2,6275412
1,6274915
11,6274894
12,6274511
1,6274504
0,6332973
8,6275905
1,6274501
0,6274475
1,6274472
2,6274473
0,6274469
5,6274443
26,6274442
3,6274433
3,6274420
0,6332798
1,6274419
0,6274396
2,6274415
2,6274289
1,6273409
2,6273961
44,6272393
2,6272169
0,6272043
0,6272046
1,6332348
2,6271602
1,6271591
0,6272392
17,6271563
12,6271154
0,6271151
3,6271132
4,6271120
1,6271122
0,6271114
0,6339244
0,6332191
1,6271112
0,6271095
2,6271087
15,6270929
0,6270635
7,6270579
1,6270580
0,6269459
1,6269454
5,6269436
0,6332187
0,6269384
1,6269322
0,6269160
1,6269026
0,6269098
8,6269025
1,6269023
1,6268717
1,6268634
18,6268637
0,6332173
2,6268624
1,6268285
0,6268277
6,6268257
1,6268270
5,6268255
0,6268253
4,6266797
1,6266803
0,6268227
1,6331954
2,6266763
4,6266744
11,6266752
1,6266715
10,6266284
1,6266281
1,6266275
1,6266132
4,6265751
52,6265749
3,6331953
1,6265314
2,6265294
1,6265306
1,6265283
4,6265291
1,6265273
0,6265293
1,6265268
2,6265256
2,6265253
6,6331952
0,6265250
1,6263590
1,6263460
0,6264415
1,6263385
3,6263353
0,6263311
1,6263255
0,6263033
0,6262624
1,6331951
68,6262484
0,6262430
17,6262456
8,6262469
2,6261960
3,6261963
10,6261952
0,6261956
3,6261946
1,6261936
6,6331950
18,6261908
1,6261904
1,6260725
1,6260167
2,6261885
1,6260162
1,6260134
11,6260123
4,6260101
1,6260081
3,6331735
2,6259637
1,6259645
0,6259792
7,6259633
1,6259521
6,6259160
19,6259142
39,6259118
8,6259133
1,6259115
1,6331458
2,6258697
2,6258730
1,6258683
114,6258675
36,6258680
36,6258646
5,6258612
0,6258642
0,6258669
0,6258437
1,6339728
2,6331732
3,6257760
0,6257446
3,6258681
0,6256721
4,6256728
17,6256653
0,6255969
1,6255845
2,6255735
4,6255717
2,6331137
0,6255711
11,6255703
114,6255698
12,6255214
15,6255202
13,6255219
0,6255175
11,6255182
0,6255174
2,6255169
3,6330248
0,6255147
5,6255165
0,6255124
1,6255125
3,6253353
0,6253621
3,6253316
4,6253306
0,6253287
1,6253304
0,6329841
0,6253309
1,6253262
2,6253275
4,6252880
0,6252872
0,6252453
0,6252755
3,6252428
1,6252803
0,6252303
1,6329831
2,6252283
1,6252276
1,6252239
2,6251776
1,6251717
30,6251570
1,6251800
0,6251757
0,6251545
3,6249862
2,6329718
0,6249521
2,6249141
0,6249136
10,6329701
1,6329695
1,6329277
1,6329687
0,6339017
7,6329273
0,6329302
5,6329257
0,6329256
0,6329212
38,6329124
1,6328905
0,6328847
3,6328641
3,6327703
0,6338100
1,6327640
1,6327663
0,6327508
1,6327259
10,6327194
2,6327183
7,6327181
3,6326692
2,6326310
1,6326313
4,6338005
1,6326319
12,6326298
15,6326305
0,6326291
0,6326273
7,6326268
4,6326251
6,6326247
1,6326231
3,6325705
44,6338001
2,6324756
1,6324671
4,6324595
1,6324341
1,6324108
0,6323800
0,6323692
18,6323561
8,6323524
3,6323516
44,6339955
3,6249032
1,6248635
0,6236603
3,6238937
0,6236654
3,6236596
0,6236280
4,6235636
3,6235654
21,6236091
2,6235632
11,6235628
2,6248603
0,6235607
0,6235599
2,6235587
2,6235586
2,6235584
1,6235453
0,6233672
1,6233657
1,6233595
2,6233531
23,6248600
6,6233244
8,6233175
1,6232663
2,6232646
39,6232637
0,6232632
2,6232635
1,6232630
0,6232244
0,6232230
10,6248252
3,6232223
2,6232221
2,6232208
2,6232166
1,6232048
2,6232002
0,6231229
0,6230896
0,6230262
6,6230259
7,6248175
1,6230255
1,6230069
0,6229818
1,6229817
2,6229808
5,6229735
0,6229330
1,6229219
0,6229207
0,6229187
3,6247161
0,6229184
2,6229177
3,6228782
1,6229198
2,6228768
37,6228761
1,6228759
1,6228758
3,6228754
0,6228746
1,6247146
0,6228721
2,6228663
0,6227941
1,6226781
11,6226721
1,6226368
8,6225852
0,6225849
1,6225685
2,6225669
0,6247123
2,6225667
2,6225661
0,6225659
114,6225646
11,6225240
0,6225229
2,6225216
2,6225210
1,6225201
36,6225188
0,6247117
0,6225173
0,6225176
2,6225170
1,6225168
11,6225161
1,6225151
1,6224678
1,6223305
2,6223280
6,6223203
0,6247114
3,6223198
17,6223192
1,6222936
1,6222825
17,6222768
1,6222392
0,6222241
114,6222240
26,6222230
3,6221794
0,6249055
0,6247107
3,6221793
5,6221777
0,6221768
4,6221724
1,6221706
3,6221164
0,6219824
11,6219769
0,6219760
2,6219754
0,6247106
0,6219784
5,6219745
0,6219276
1,6218931
6,6218720
0,6218711
0,6219417
2,6218689
12,6218310
0,6218292
4,6247089
10,6218290
0,6218282
39,6218251
11,6218250
4,6218245
4,6218224
1,6218227
0,6218078
0,6217936
1,6217418
0,6247068
5,6217412
10,6216948
2,6216193
1,6216099
0,6216052
1,6215896
0,6215705
1,6215702
0,6215127
0,6215155
2,6246774
4,6214742
4,6214737
6,6214731
7,6214683
52,6214690
0,6214681
6,6214655
0,6214654
5,6214123
2,6213869
1,6246756
5,6213848
0,6213708
0,6212793
2,6212629
0,6212625
0,6212623
0,6212622
1,6212593
1,6212551
0,6212115
3,6246611
10,6212108
5,6212098
8,6211692
0,6211891
1,6211685
6,6211074
6,6211084
0,6211072
4,6211071
13,6211058
1,6246610
7,6211044
52,6211025
1,6211022
16,6211020
4,6211000
1,6210999
3,6210981
5,6210846
33,6210050
3,6209084
3,6246267
1,6209295
20,6208747
7,6208556
2,6208561
9,6208558
2,6208030
6,6208154
1,6208027
12,6208015
6,6207995
0,6246103
0,6207978
1,6207966
10,6207582
2,6207577
1,6208543
11,6207576
1,6207575
10,6207569
11,6207563
5,6207553
23,6248675
0,6246118
5,6207552
5,6207544
0,6207542
114,6207520
1,6207502
26,6207485
1,6207068
2,6206616
1,6206626
1,6205860
8,6246096
2,6205541
5,6205508
1,6205467
0,6205409
1,6205074
5,6205059
0,6205057
6,6205056
0,6205055
12,6204177
1,6245689
2,6204159
0,6204157
26,6204153
3,6204138
36,6204148
2,6204516
2,6204136
44,6204133
52,6204130
1,6202589
0,6245681
0,6202164
2,6202142
1,6202139
0,6202116
0,6201761
2,6201794
9,6201753
1,6201747
3,6201737
2,6201303
6,6245670
19,6201278
1,6200913
14,6200907
6,6200884
17,6200869
114,6200865
0,6200864
1,6200863
2,6200862
2,6200857
0,6245658
44,6200823
0,6200436
0,6199154
13,6199132
11,6197703
0,6198664
0,6197687
10,6197690
52,6197668
52,6197647
6,6245652
52,6197644
19,6197645
2,6197635
5,6197604
1,6197455
52,6196734
0,6196677
2,6196002
0,6195873
1,6195782
1,6245649
0,6195769
0,6195749
1,6195745
2,6195744
3,6195702
1,6195616
7,6195334
1,6194927
18,6194768
0,6194748
26,6245638
7,6194328
0,6194299
0,6194293
3,6194283
4,6194259
2,6192576
2,6193134
5,6192468
0,6192465
1,6192462
0,6245636
0,6192069
1,6192028
1,6191479
3,6191446
22,6191046
5,6191044
5,6191034
1,6191032
2,6191036
1,6191030
0,6248658
4,6245623
4,6191012
0,6190985
1,6190980
23,6190952
1,6190518
6,6190062
0,6189140
1,6189089
0,6189074
1,6189087
32,6245618
4,6188609
1,6189068
2,6188606
0,6188596
0,6188306
1,6188241
2,6188233
2,6188113
19,6188114
114,6188110
6,6244210
26,6188106
22,6188107
0,6188101
1,6187687
0,6187675
8,6187670
3,6187666
4,6187657
32,6187642
2,6187640
0,6243805
4,6187483
1,6185732
36,6187620
6,6185675
0,6185672
0,6187092
5,6185637
0,6185630
7,6185511
5,6185130
12,6245584
7,6185128
8,6184986
27,6184566
2,6184141
0,6184156
0,6184746
14,6184128
0,6184114
2,6184112
3,6184108
1,6243612
1,6184105
0,6184097
2,6184084
9,6183938
0,6182164
0,6182165
0,6181800
0,6181702
1,6181605
0,6181153
1,6245581
1,6181017
114,6180987
0,6180534
1,6180538
0,6180499
0,6180487
0,6180476
4,6180469
6,6180475
1,6180468
4,6243316
0,6180466
10,6180465
1,6180454
1,6180441
8,6180464
0,6179699
2,6179688
7,6178483
2,6178456
20,6178221
0,6243300
0,6178475
3,6178256
0,6178230
0,6178129
0,6178117
0,6177989
6,6177802
0,6177364
114,6177687
10,6177349
2,6243426
1,6177355
1,6177345
6,6177316
1,6177312
44,6177287
1,6176274
0,6175914
1,6175911
0,6175909
0,6175906
2,6248647
0,6243291
12,6175902
1,6175523
0,6175522
52,6175144
9,6174799
1,6174819
3,6174743
0,6175908
52,6174794
0,6174739
1,6242924
7,6174738
0,6174632
2,6173378
1,6173395
6,6173366
0,6173348
0,6173300
2,6173243
2,6173041
1,6173036
2,6243020
1,6172914
5,6172909
1,6172421
52,6172407
1,6172402
39,6172381
11,6171962
2,6171949
1,6171947
1,6171944
2,6242785
2,6171919
1,6171917
44,6171874
14,6171763
2,6171739
1,6171737
6,6170494
1,6171174
6,6169302
52,6169306
11,6242776
1,6169039
0,6169960
5,6169742
2,6169034
26,6169006
8,6169005
13,6168999
0,6168960
2,6168993
26,6168958
0,6242773
3,6168640
3,6168637
0,6167536
0,6167510
5,6167507
3,6167492
0,6167506
1,6167480
0,6167474
0,6167363
3,6242367
1,6167054
2,6166951
1,6166558
0,6166439
2,6166427
0,6166411
19,6166354
1,6166428
1,6165906
4,6165902
1,6242790
12,6165903
6,6165894
0,6165882
2,6165858
0,6165877
2,6165855
32,6165849
0,6165806
44,6165805
14,6165695
1,6242349
1,6165313
1,6163848
1,6242330
0,6248637
1,6242329
5,6242317
2,6241907
2,6242273
17,6242306
0,6240874
0,6240506
0,6240503
0,6240484
1,6240480
1,6248629
1,6240427
1,6240131
7,6240040
2,6242305
1,6240020
30,6240017
5,6240016
0,6239481
4,6239476
2,6239494
