 	  transaction 	 id 	 panelist 	 store 	 week 	 day 	 brand_choice 	 last 	 units 	 spend 	 inv 	 brand 	 choice 	 price 	 feature 	 display 	 educ 	 size 	 mret 	 fret 	 mwork 	 fwork 	 income 	 n1 	 n2 	 n3 	 n4 	 n5
577 256 	 108 14121442  1419 655 1 2 2  1  97.80  -0.951 	5 	0 	1.18 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
578 257 	 108 14121442  1419 657 7 2 2  1  12.91  -0.170 	1 	0 	1.21 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
579 257 	 108 14121442  1419 657 7 2 2  1  12.91  -0.170 	2 	1 	1.58 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
580 257 	 108 14121442  1419 657 7 2 2  1  12.91  -0.170 	5 	0 	1.18 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
581 258 	 108 14121442  1419 666 7 2 2  1  17.50   0.137 	1 	0 	1.13 	0.00 	0.70 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
582 258 	 108 14121442  1419 666 7 2 2  1  17.50   0.137 	2 	1 	1.59 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
583 258 	 108 14121442  1419 666 7 2 2  1  17.50   0.137 	5 	0 	1.13 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
584 259 	 108 14121442  1419 685 6 1 2  1  31.11  -0.313 	1 	1 	1.25 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
585 259 	 108 14121442  1419 685 6 1 2  1  31.11  -0.313 	2 	0 	1.65 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
586 259 	 108 14121442  1419 685 6 1 2  1  31.11  -0.313 	5 	0 	1.17 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
587 260 	 108 14121442  1419 690 7 2 1  1 116.36   0.291 	1 	0 	0.89 	1.00 	0.81 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
588 260 	 108 14121442  1419 690 7 2 1  1 116.36   0.291 	2 	1 	1.59 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
589 260 	 108 14121442  1419 690 7 2 1  1 116.36   0.291 	5 	0 	1.19 	0.00 	0.00 	6 	1 	0 	0 	1 	0 	30000 	1 	1 	0 	0 	0 	
590 261 	 109 14121772  1420 642 1 2 2  3 196.24  -1.404 	1 	0 	1.28 	1.00 	0.99 	7 	4 	0 	0 	1 	1 	60000 	0 	1 	0 	0 	0 	
591 261 	 109 14121772  1420 642 1 2 2  3 196.24  -1.404 	2 	1 	1.78 	0.00 	0.00 	7 	4 	0 	0 	1 	1 	60000 	0 	1 	0 	0 	0 	
592 262 	 109 14121772  1420 691 4 1 2  1  44.83  -0.305 	1 	1 	0.98 	0.99 	0.73 	7 	4 	0 	0 	1 	1 	60000 	0 	1 	0 	0 	0 	
593 262 	 109 14121772  1420 691 4 1 2  1  44.83  -0.305 	2 	0 	1.65 	0.00 	0.00 	7 	4 	0 	0 	1 	1 	60000 	0 	1 	0 	0 	0 	
594 263 	 110 14122606  1419 640 1 1 1  2  69.20   1.538 	1 	1 	1.42 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
595 263 	 110 14122606  1419 640 1 1 1  2  69.20   1.538 	2 	0 	1.75 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
596 263 	 110 14122606  1419 640 1 1 1  2  69.20   1.538 	5 	0 	1.31 	0.00 	1.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
597 264 	 110 14122606  1419 641 7 5 1  1  12.19   2.681 	1 	0 	1.42 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
598 264 	 110 14122606  1419 641 7 5 1  1  12.19   2.681 	2 	0 	1.78 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
599 264 	 110 14122606  1419 641 7 5 1  1  12.19   2.681 	5 	1 	1.31 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
600 265 	 110 14122606  1419 644 1 5 5  1  23.84   2.692 	1 	0 	1.37 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
601 265 	 110 14122606  1419 644 1 5 5  1  23.84   2.692 	2 	0 	1.78 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
602 265 	 110 14122606  1419 644 1 5 5  1  23.84   2.692 	5 	1 	1.27 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
603 266 	 110 14122606  1419 645 4 5 5  1  20.15   3.032 	1 	0 	1.41 	0.00 	0.54 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
604 266 	 110 14122606  1419 645 4 5 5  1  20.15   3.032 	2 	0 	1.78 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
605 266 	 110 14122606  1419 645 4 5 5  1  20.15   3.032 	5 	1 	1.27 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
606 267 	 110 14122606  1419 649 5 1 5  1  37.11   2.098 	1 	1 	1.21 	0.00 	0.66 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
607 267 	 110 14122606  1419 649 5 1 5  1  37.11   2.098 	2 	0 	1.58 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
608 267 	 110 14122606  1419 649 5 1 5  1  37.11   2.098 	5 	0 	1.18 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
609 268 	 110 14122606  1419 654 3 1 1  1  21.86   0.922 	1 	1 	1.22 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
610 268 	 110 14122606  1419 654 3 1 1  1  21.86   0.922 	2 	0 	1.58 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
611 268 	 110 14122606  1419 654 3 1 1  1  21.86   0.922 	5 	0 	1.18 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
612 269 	 110 14122606  1419 656 3 1 1  1  26.10   0.999 	1 	1 	1.21 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
613 269 	 110 14122606  1419 656 3 1 1  1  26.10   0.999 	2 	0 	1.58 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
614 269 	 110 14122606  1419 656 3 1 1  1  26.10   0.999 	5 	0 	1.18 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
615 270 	 110 14122606  1419 661 6 1 1  1  24.49  -0.506 	1 	1 	1.21 	0.00 	0.56 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
616 270 	 110 14122606  1419 661 6 1 1  1  24.49  -0.506 	2 	0 	1.68 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
617 270 	 110 14122606  1419 661 6 1 1  1  24.49  -0.506 	5 	0 	1.18 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
618 271 	 110 14122606  1419 665 3 1 1  1  42.56  -1.154 	1 	1 	1.19 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
619 271 	 110 14122606  1419 665 3 1 1  1  42.56  -1.154 	2 	0 	1.56 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
620 271 	 110 14122606  1419 665 3 1 1  1  42.56  -1.154 	5 	0 	1.13 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
621 272 	 110 14122606  1419 666 6 1 1  1  21.11  -0.814 	1 	1 	1.13 	0.00 	0.70 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
622 272 	 110 14122606  1419 666 6 1 1  1  21.11  -0.814 	2 	0 	1.59 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
623 272 	 110 14122606  1419 666 6 1 1  1  21.11  -0.814 	5 	0 	1.13 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
624 273 	 110 14122606  1419 673 3 1 1  1  23.18  -2.122 	1 	1 	1.05 	0.00 	0.75 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
625 273 	 110 14122606  1419 673 3 1 1  1  23.18  -2.122 	2 	0 	1.53 	0.00 	0.77 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
626 273 	 110 14122606  1419 673 3 1 1  1  23.18  -2.122 	5 	0 	1.13 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
627 274 	 110 14122606  1419 675 5 1 1  1  23.90  -2.122 	1 	1 	0.82 	0.89 	0.71 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
628 274 	 110 14122606  1419 675 5 1 1  1  23.90  -2.122 	2 	0 	1.54 	0.00 	0.69 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
629 274 	 110 14122606  1419 675 5 1 1  1  23.90  -2.122 	5 	0 	1.13 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
630 275 	 110 14122606  1419 676 3 1 1  1  55.61  -1.451 	1 	1 	1.24 	0.00 	0.77 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
631 275 	 110 14122606  1419 676 3 1 1  1  55.61  -1.451 	2 	0 	1.53 	0.00 	0.74 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
632 275 	 110 14122606  1419 676 3 1 1  1  55.61  -1.451 	5 	0 	1.13 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
633 276 	 110 14122606  1419 683 2 1 1  1  50.84  -2.122 	1 	1 	1.25 	0.00 	0.51 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
634 276 	 110 14122606  1419 683 2 1 1  1  50.84  -2.122 	2 	0 	1.54 	0.00 	0.67 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
635 276 	 110 14122606  1419 683 2 1 1  1  50.84  -2.122 	5 	0 	1.17 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
636 277 	 110 14122606  1419 685 3 5 1  1  44.02  -2.111 	1 	0 	1.25 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
637 277 	 110 14122606  1419 685 3 5 1  1  44.02  -2.111 	2 	0 	1.65 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
638 277 	 110 14122606  1419 685 3 5 1  1  44.02  -2.111 	5 	1 	1.17 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
639 278 	 110 14122606  1419 688 2 1 5  1  29.57  -2.122 	1 	1 	1.06 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
640 278 	 110 14122606  1419 688 2 1 5  1  29.57  -2.122 	2 	0 	1.59 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
641 278 	 110 14122606  1419 688 2 1 5  1  29.57  -2.122 	5 	0 	1.19 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
642 279 	 110 14122606  1419 688 6 5 1  1  15.92  -1.385 	1 	0 	1.06 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
643 279 	 110 14122606  1419 688 6 5 1  1  15.92  -1.385 	2 	0 	1.59 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
644 279 	 110 14122606  1419 688 6 5 1  1  15.92  -1.385 	5 	1 	1.19 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
645 280 	 110 14122606  1419 691 4 1 5  1  78.37  -1.638 	1 	1 	0.89 	1.00 	0.81 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
646 280 	 110 14122606  1419 691 4 1 5  1  78.37  -1.638 	2 	0 	1.59 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
647 280 	 110 14122606  1419 691 4 1 5  1  78.37  -1.638 	5 	0 	1.19 	0.00 	0.00 	6 	1 	0 	0 	0 	1 	40000 	12 	0 	0 	0 	0 	
648 281 	 113 14123380  1420 665 1 1 5  1  30.17  -1.095 	1 	1 	1.17 	0.00 	0.68 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
649 281 	 113 14123380  1420 665 1 1 5  1  30.17  -1.095 	2 	0 	1.65 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
650 282 	 113 14123380  1419 667 1 1 1  1   4.68  -1.095 	1 	1 	1.13 	0.00 	0.68 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
651 282 	 113 14123380  1419 667 1 1 1  1   4.68  -1.095 	2 	0 	1.59 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
652 282 	 113 14123380  1419 667 1 1 1  1   4.68  -1.095 	5 	0 	1.13 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
653 283 	 113 14123380  1419 677 6 1 1  2  35.99  -1.095 	1 	1 	1.25 	0.00 	0.65 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
654 283 	 113 14123380  1419 677 6 1 1  2  35.99  -1.095 	2 	0 	1.59 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
655 283 	 113 14123380  1419 677 6 1 1  2  35.99  -1.095 	5 	0 	1.13 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
656 284 	 113 14123380  1420 678 4 1 1  2   4.14   0.355 	1 	1 	0.88 	1.00 	1.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
657 284 	 113 14123380  1420 678 4 1 1  2   4.14   0.355 	2 	0 	1.49 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
658 285 	 113 14123380  1420 678 7 1 1  4  53.72   4.905 	1 	1 	0.88 	1.00 	1.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
659 285 	 113 14123380  1420 678 7 1 1  4  53.72   4.905 	2 	0 	1.49 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
660 286 	 113 14123380  1420 689 1 2 1  4  76.42  -1.095 	1 	0 	1.09 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
661 286 	 113 14123380  1420 689 1 2 1  4  76.42  -1.095 	2 	1 	1.54 	0.00 	0.00 	4 	1 	0 	1 	0 	0 	13500 	10 	5 	0 	0 	5 	
662 287 	 114 14123422  1420 689 1 2 0  2  27.81   0.422 	1 	0 	1.09 	0.00 	0.00 	5 	2 	0 	0 	0 	1 	13500 	0 	0 	0 	0 	0 	
663 287 	 114 14123422  1420 689 1 2 0  2  27.81   0.422 	2 	1 	1.54 	0.00 	0.00 	5 	2 	0 	0 	0 	1 	13500 	0 	0 	0 	0 	0 	
664 288 	 116 14123646  1419 643 7 2 2  1  22.01  -1.056 	1 	0 	1.36 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
665 288 	 116 14123646  1419 643 7 2 2  1  22.01  -1.056 	2 	1 	1.78 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
666 288 	 116 14123646  1419 643 7 2 2  1  22.01  -1.056 	5 	0 	1.25 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
667 289 	 116 14123646  1419 644 6 2 2  1  19.54  -0.584 	1 	0 	1.37 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
668 289 	 116 14123646  1419 644 6 2 2  1  19.54  -0.584 	2 	1 	1.78 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
669 289 	 116 14123646  1419 644 6 2 2  1  19.54  -0.584 	5 	0 	1.27 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
670 290 	 116 14123646  1419 646 6 2 2  1  47.92  -0.815 	1 	0 	1.41 	0.00 	0.55 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
671 290 	 116 14123646  1419 646 6 2 2  1  47.92  -0.815 	2 	1 	1.78 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
672 290 	 116 14123646  1419 646 6 2 2  1  47.92  -0.815 	5 	0 	1.27 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
673 291 	 116 14123646  1419 648 5 2 2  1  36.51  -0.957 	1 	0 	1.21 	0.00 	0.60 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
674 291 	 116 14123646  1419 648 5 2 2  1  36.51  -0.957 	2 	1 	1.58 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
675 291 	 116 14123646  1419 648 5 2 2  1  36.51  -0.957 	5 	0 	1.27 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
676 292 	 116 14123646  1419 652 5 2 2  2  27.29  -2.419 	1 	0 	1.22 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
677 292 	 116 14123646  1419 652 5 2 2  2  27.29  -2.419 	2 	1 	1.58 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
678 292 	 116 14123646  1419 652 5 2 2  2  27.29  -2.419 	5 	0 	1.18 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
679 293 	 116 14123646  1419 656 6 2 2  1  32.74  -2.968 	1 	0 	1.21 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
680 293 	 116 14123646  1419 656 6 2 2  1  32.74  -2.968 	2 	1 	1.58 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
681 293 	 116 14123646  1419 656 6 2 2  1  32.74  -2.968 	5 	0 	1.18 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
682 294 	 116 14123646  1419 662 5 2 2  2  54.68  -3.276 	1 	0 	1.23 	0.00 	0.55 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
683 294 	 116 14123646  1419 662 5 2 2  2  54.68  -3.276 	2 	1 	1.68 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
684 294 	 116 14123646  1419 662 5 2 2  2  54.68  -3.276 	5 	0 	1.18 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
685 295 	 116 14123646  1419 665 6 2 2  2  44.25  -3.210 	1 	0 	1.19 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
686 295 	 116 14123646  1419 665 6 2 2  2  44.25  -3.210 	2 	1 	1.56 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
687 295 	 116 14123646  1419 665 6 2 2  2  44.25  -3.210 	5 	0 	1.13 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
688 296 	 116 14123646  1420 666 5 2 2  3  29.64   1.262 	1 	0 	1.17 	0.00 	0.74 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
689 296 	 116 14123646  1420 666 5 2 2  3  29.64   1.262 	2 	1 	1.38 	1.00 	1.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
690 297 	 116 14123646  1419 674 6 2 2  1  38.97  -1.584 	1 	0 	1.05 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
691 297 	 116 14123646  1419 674 6 2 2  1  38.97  -1.584 	2 	1 	1.54 	0.00 	0.67 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
692 297 	 116 14123646  1419 674 6 2 2  1  38.97  -1.584 	5 	0 	1.13 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
693 298 	 116 14123646  1419 675 6 2 2  1  25.98  -1.199 	1 	0 	0.82 	0.89 	0.71 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
694 298 	 116 14123646  1419 675 6 2 2  1  25.98  -1.199 	2 	1 	1.54 	0.00 	0.69 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
695 298 	 116 14123646  1419 675 6 2 2  1  25.98  -1.199 	5 	0 	1.13 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
696 299 	 116 14123646  1419 677 6 5 2  2  30.95  -1.430 	1 	0 	1.25 	0.00 	0.65 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
697 299 	 116 14123646  1419 677 6 5 2  2  30.95  -1.430 	2 	0 	1.59 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
698 299 	 116 14123646  1419 677 6 5 2  2  30.95  -1.430 	5 	1 	1.13 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
699 300 	 116 14123646  1419 678 6 1 5  1  41.68   0.955 	1 	1 	1.25 	0.00 	0.71 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
700 300 	 116 14123646  1419 678 6 1 5  1  41.68   0.955 	2 	0 	1.52 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
701 300 	 116 14123646  1419 678 6 1 5  1  41.68   0.955 	5 	0 	1.13 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
702 301 	 116 14123646  1420 679 2 1 1  1  10.46   2.691 	1 	1 	1.14 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
703 301 	 116 14123646  1420 679 2 1 1  1  10.46   2.691 	2 	0 	1.49 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
704 302 	 116 14123646  1419 682 6 2 1  1  44.84   0.878 	1 	0 	1.24 	0.00 	0.60 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
705 302 	 116 14123646  1419 682 6 2 1  1  44.84   0.878 	2 	1 	1.54 	0.00 	0.69 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
706 302 	 116 14123646  1419 682 6 2 1  1  44.84   0.878 	5 	0 	1.17 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
707 303 	 116 14123646  1420 684 6 2 2  1   4.99   0.647 	1 	0 	1.20 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
708 303 	 116 14123646  1420 684 6 2 2  1   4.99   0.647 	2 	1 	1.65 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
709 304 	 116 14123646  1419 687 6 2 2  1  34.76  -0.199 	1 	0 	1.24 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
710 304 	 116 14123646  1419 687 6 2 2  1  34.76  -0.199 	2 	1 	1.65 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
711 304 	 116 14123646  1419 687 6 2 2  1  34.76  -0.199 	5 	0 	1.19 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
712 305 	 116 14123646  1419 689 5 2 2  2  21.17  -0.342 	1 	0 	1.07 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
713 305 	 116 14123646  1419 689 5 2 2  2  21.17  -0.342 	2 	1 	1.59 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
714 305 	 116 14123646  1419 689 5 2 2  2  21.17  -0.342 	5 	0 	1.19 	0.00 	0.00 	3 	2 	0 	0 	1 	0 	11000 	0 	16 	0 	0 	0 	
715 306 	 117 14123877  1420 659 4 1 5  2  49.83  -0.157 	1 	1 	0.98 	1.00 	1.00 	3 	2 	1 	1 	0 	0 	30000 	1 	0 	0 	0 	1 	
716 306 	 117 14123877  1420 659 4 1 5  2  49.83  -0.157 	2 	0 	1.69 	0.00 	0.00 	3 	2 	1 	1 	0 	0 	30000 	1 	0 	0 	0 	1 	
717 307 	 117 14123877  1420 678 4 1 1  2  24.42   1.348 	1 	1 	0.88 	1.00 	1.00 	3 	2 	1 	1 	0 	0 	30000 	1 	0 	0 	0 	1 	
718 307 	 117 14123877  1420 678 4 1 1  2  24.42   1.348 	2 	0 	1.49 	0.00 	0.00 	3 	2 	1 	1 	0 	0 	30000 	1 	0 	0 	0 	1 	
719 308 	 117 14123877  1420 688 4 2 1  1  30.57   1.348 	1 	0 	1.09 	0.00 	0.00 	3 	2 	1 	1 	0 	0 	30000 	1 	0 	0 	0 	1 	
720 308 	 117 14123877  1420 688 4 2 1  1  30.57   1.348 	2 	1 	0.98 	1.00 	1.00 	3 	2 	1 	1 	0 	0 	30000 	1 	0 	0 	0 	1 	
721 309 	 119 14124420  1420 648 3 2 2  2  97.02  -1.737 	1 	0 	1.36 	0.00 	0.00 	6 	3 	0 	0 	1 	0 	50000 	4 	4 	0 	0 	0 	
722 309 	 119 14124420  1420 648 3 2 2  2  97.02  -1.737 	2 	1 	1.69 	0.00 	0.00 	6 	3 	0 	0 	1 	0 	50000 	4 	4 	0 	0 	0 	
723 310 	 119 14124420  1420 674 4 1 2  1  43.08  -2.144 	1 	1 	1.18 	0.00 	0.00 	6 	3 	0 	0 	1 	0 	50000 	4 	4 	0 	0 	0 	
